-2.5511603e0 -3.5715102e0 4.302066e-9 4.302066e-9
-2.3470903e0 -3.5715102e0 1.168938e-8 1.168938e-8
-2.1430203e0 -3.5715102e0 2.922409e-8 2.922409e-8
-1.9389503e0 -3.5715102e0 6.722224e-8 6.722224e-8
-1.7348804e0 -3.5715102e0 1.422668e-7 1.422668e-7
-1.5308104e0 -3.5715102e0 2.770325e-7 2.770325e-7
-1.3267404e0 -3.5715102e0 4.963564e-7 4.963564e-7
-1.1226704e0 -3.5715102e0 8.182307e-7 8.182307e-7
-9.186005e-1 -3.5715102e0 1.241028e-6 1.241028e-6
-7.1453049e-1 -3.5715102e0 1.731876e-6 1.731876e-6
-5.1046048e-1 -3.5715102e0 2.223753e-6 2.223753e-6
-3.0639047e-1 -3.5715102e0 2.627133e-6 2.627133e-6
-1.0232047e-1 -3.5715102e0 2.855649e-6 2.855649e-6
1.0174954e-1 -3.5715102e0 2.856006e-6 2.856006e-6
3.0581955e-1 -3.5715102e0 2.628084e-6 2.628084e-6
5.0988956e-1 -3.5715102e0 2.225072e-6 2.225072e-6
7.1395956e-1 -3.5715102e0 1.733293e-6 1.733293e-6
9.1802957e-1 -3.5715102e0 1.242332e-6 1.242332e-6
1.12209958e0 -3.5715102e0 8.192761e-7 8.192761e-7
1.3261696e0 -3.5715102e0 4.97103e-7 4.97103e-7
1.5302396e0 -3.5715102e0 2.775186e-7 2.775186e-7
1.7343095e0 -3.5715102e0 1.425497e-7 1.425497e-7
1.9383795e0 -3.5715102e0 6.737161e-8 6.737161e-8
2.1424495e0 -3.5715102e0 2.92953e-8 2.92953e-8
2.3465195e0 -3.5715102e0 1.172083e-8 1.172083e-8
2.5505894e0 -3.5715102e0 4.314624e-9 4.314624e-9
2.7546594e0 -3.5715102e0 1.461362e-9 1.461362e-9
2.9587294e0 -3.5715102e0 4.55411e-10 4.55411e-10
3.1627994e0 -3.5715102e0 1.305765e-10 1.305765e-10
3.3668694e0 -3.5715102e0 3.444807e-11 3.444807e-11
3.5709393e0 -3.5715102e0 8.36176e-12 8.36176e-12
3.7750093e0 -3.5715102e0 1.867447e-12 1.867447e-12
3.9790793e0 -3.5715102e0 3.83733e-13 3.83733e-13
4.1831493e0 -3.5715102e0 7.254953e-14 7.254953e-14
4.3872192e0 -3.5715102e0 1.262035e-14 1.262035e-14
4.5912892e0 -3.5715102e0 2.019955e-15 2.019955e-15
4.7953592e0 -3.5715102e0 2.974632e-16 2.974632e-16
4.9994292e0 -3.5715102e0 4.030444e-17 4.030444e-17

-5.0e0 -3.3674402e0 1.651392e-16 1.651392e-16
-4.79593e0 -3.3674402e0 1.219061e-15 1.219061e-15
-4.59186e0 -3.3674402e0 8.280276e-15 8.280276e-15
-4.38779e0 -3.3674402e0 5.174576e-14 5.174576e-14
-4.1837201e0 -3.3674402e0 2.975374e-13 2.975374e-13
-3.9796501e0 -3.3674402e0 1.574084e-12 1.574084e-12
-3.7755801e0 -3.3674402e0 7.662198e-12 7.662198e-12
-3.5715102e0 -3.3674402e0 3.43157e-11 3.43157e-11
-3.3674402e0 -3.3674402e0 1.414058e-10 1.414058e-10
-3.1633702e0 -3.3674402e0 5.361371e-10 5.361371e-10
-2.9593002e0 -3.3674402e0 1.870274e-9 1.870274e-9
-2.7552303e0 -3.3674402e0 6.002985e-9 6.002985e-9
-2.5511603e0 -3.3674402e0 1.772766e-8 1.772766e-8
-2.3470903e0 -3.3674402e0 4.816936e-8 4.816936e-8
-2.1430203e0 -3.3674402e0 1.204211e-7 1.204211e-7
-1.9389503e0 -3.3674402e0 2.770047e-7 2.770047e-7
-1.7348804e0 -3.3674402e0 5.86251e-7 5.86251e-7
-1.5308104e0 -3.3674402e0 1.141576e-6 1.141576e-6
-1.3267404e0 -3.3674402e0 2.045326e-6 2.045326e-6
-1.1226704e0 -3.3674402e0 3.371681e-6 3.371681e-6
-9.186005e-1 -3.3674402e0 5.113979e-6 5.113979e-6
-7.1453049e-1 -3.3674402e0 7.136716e-6 7.136716e-6
-5.1046048e-1 -3.3674402e0 9.163573e-6 9.163573e-6
